s680,s720,s760,s800,l680,l720,l760,l800,Normalized_O2_HHb,Heart_Rate
1811144.0,3364533.0,2962285.0,4196946.0,138121.0,274880.0,218274.0,300571.0,0.6260162591934204,0.0
1815544.0,3370971.0,2968073.0,4208503.0,138760.0,277644.0,219729.0,301764.0,0.6260162591934204,0.0
1810380.0,3361326.0,2958913.0,4191024.0,138300.0,275168.0,218490.0,298900.0,0.6260162591934204,0.0
1814087.0,3369052.0,2965801.0,4200839.0,138885.0,277837.0,218659.0,301313.0,0.6260162591934204,0.0
1810639.0,3362016.0,2959666.0,4188841.0,138716.0,275522.0,218711.0,300213.0,0.6260162591934204,0.0
1808139.0,3356684.0,2952704.0,4178303.0,137304.0,273574.0,217220.0,297468.0,0.6260162591934204,0.0
1814871.0,3368815.0,2963635.0,4197889.0,139262.0,276176.0,218855.0,300478.0,0.6260162591934204,0.0
1814871.0,3368815.0,2963635.0,4197889.0,139262.0,276176.0,218855.0,300478.0,0.6260162591934204,0.0
1814739.0,3369576.0,2967672.0,4200842.0,138712.0,276493.0,219345.0,300228.0,0.6260162591934204,0.0
1816193.0,3371874.0,2966691.0,4201807.0,139689.0,277475.0,219060.0,300418.0,0.6260162591934204,0.0
1811236.0,3361671.0,2956597.0,4183578.0,138383.0,274676.0,216702.0,296965.0,0.6260162591934204,0.0
1810550.0,3361813.0,2955000.0,4176932.0,139454.0,276102.0,217613.0,297399.0,0.6794425249099731,0.0
1812362.0,3361845.0,2955585.0,4181678.0,139124.0,277265.0,218568.0,297879.0,0.6260162591934204,0.0
1810704.0,3361079.0,2954989.0,4177510.0,139786.0,276469.0,219001.0,298393.0,0.6794425249099731,0.0
1812284.0,3364617.0,2958646.0,4182589.0,139550.0,277475.0,218959.0,297551.0,0.6794425249099731,0.0
1816787.0,3371085.0,2966881.0,4198295.0,140802.0,278686.0,219631.0,301107.0,0.6260162591934204,0.0
1812363.0,3365702.0,2960419.0,4184748.0,138652.0,276776.0,219855.0,299029.0,0.6794425249099731,0.0
1815071.0,3363879.0,2957895.0,4180937.0,141894.0,277555.0,219108.0,298929.0,0.7410881519317627,0.0
1818168.0,3372425.0,2967837.0,4196761.0,140891.0,278323.0,220802.0,301939.0,0.6794425249099731,0.0
1814821.0,3367007.0,2959676.0,4183816.0,140768.0,278037.0,219453.0,299186.0,0.6794425249099731,0.0
1812973.0,3362793.0,2956786.0,4176581.0,140267.0,277596.0,219932.0,298657.0,0.6794425249099731,0.0
1815902.0,3367905.0,2961630.0,4188220.0,140235.0,278123.0,218846.0,299534.0,0.6260162591934204,0.0
1809067.0,3355745.0,2948258.0,4162648.0,140135.0,275936.0,218236.0,296284.0,0.7410881519317627,0.0
1811494.0,3360872.0,2952944.0,4172748.0,139297.0,276716.0,218788.0,297707.0,0.6794425249099731,0.0
1812927.0,3361468.0,2954977.0,4175621.0,140116.0,277063.0,218542.0,299165.0,0.6794425249099731,0.0
1811326.0,3357964.0,2950277.0,4166686.0,140369.0,277871.0,219069.0,298031.0,0.6794425249099731,0.0
1814474.0,3364524.0,2957447.0,4179986.0,140265.0,278486.0,220754.0,300146.0,0.6794425249099731,0.0
1808917.0,3353944.0,2946291.0,4156851.0,139873.0,276648.0,218301.0,296398.0,0.6794425249099731,0.0
1814691.0,3366131.0,2959388.0,4182324.0,140710.0,278907.0,220228.0,299667.0,0.6794425249099731,0.0
1808308.0,3353410.0,2944003.0,4156970.0,139174.0,277517.0,217341.0,296811.0,0.6260162591934204,0.0
1811533.0,3359390.0,2952510.0,4169593.0,140598.0,278850.0,219055.0,298945.0,0.6794425249099731,0.0
1811533.0,3359390.0,2952510.0,4169593.0,140598.0,278850.0,219055.0,298945.0,0.6794425249099731,0.0
1812558.0,3363438.0,2955781.0,4175349.0,140659.0,277866.0,219596.0,300032.0,0.6794425249099731,0.0
1811132.0,3359253.0,2951210.0,4167851.0,139727.0,277640.0,220186.0,299636.0,0.6794425249099731,0.0
1807552.0,3352603.0,2942291.0,4152160.0,139360.0,276674.0,217502.0,295763.0,0.6794425249099731,0.0
1811076.0,3360446.0,2951013.0,4169473.0,140668.0,277922.0,219208.0,300627.0,0.6260162591934204,0.0
1804254.0,3345453.0,2936074.0,4141869.0,139287.0,276367.0,217146.0,295743.0,0.6794425249099731,0.0
1806972.0,3351638.0,2943554.0,4151614.0,140253.0,277482.0,220810.0,297700.0,0.7410881519317627,0.0
1806899.0,3352596.0,2942409.0,4153972.0,139550.0,277851.0,218908.0,297079.0,0.6794425249099731,0.0
1713799.0,3178780.0,2788636.0,3933884.0,132586.0,262134.0,206506.0,280670.0,0.6794425249099731,0.0
1809191.0,3354166.0,2946070.0,4159564.0,139614.0,277196.0,219619.0,299553.0,0.6260162591934204,0.0
1805281.0,3346712.0,2937420.0,4143990.0,139790.0,275335.0,217350.0,296805.0,0.6794425249099731,0.0
1807845.0,3350781.0,2942254.0,4152854.0,139915.0,277455.0,219905.0,299003.0,0.6794425249099731,0.0
1806473.0,3350986.0,2941679.0,4152618.0,138140.0,275398.0,218761.0,298399.0,0.6260162591934204,0.0
1807600.0,3351810.0,2942707.0,4154180.0,138710.0,277157.0,218908.0,298727.0,0.6260162591934204,0.0
1811360.0,3361244.0,2954196.0,4173816.0,140222.0,277759.0,220773.0,301088.0,0.6794425249099731,0.0
1809201.0,3354678.0,2946471.0,4158560.0,139358.0,277321.0,218896.0,299719.0,0.6260162591934204,0.0
1814950.0,3366534.0,2960178.0,4184733.0,140269.0,278690.0,220591.0,302942.0,0.6260162591934204,0.0
1810541.0,3356606.0,2951148.0,4168292.0,139961.0,276797.0,219088.0,299859.0,0.6260162591934204,0.0
1763593.0,3289485.0,2896636.0,4107652.0,128954.0,259425.0,208079.0,292747.0,0.4685494303703308,0.0
1764716.0,3289771.0,2895321.0,4106743.0,128970.0,260477.0,208039.0,291996.0,0.4685494303703308,0.0
1766566.0,3294814.0,2900544.0,4117789.0,128944.0,260364.0,207270.0,292170.0,0.4390243887901306,0.0
1763493.0,3289803.0,2895933.0,4106939.0,128612.0,259918.0,206503.0,292043.0,0.4390243887901306,0.0
1769355.0,3300098.0,2907731.0,4127848.0,128719.0,260581.0,209863.0,293743.0,0.501354992389679,0.0
1771902.0,3303152.0,2911060.0,4134181.0,129188.0,262122.0,209190.0,293680.0,0.4685494303703308,0.0
1682692.0,3138087.0,2764347.0,3925236.0,121854.0,248421.0,197443.0,279196.0,0.4390243887901306,0.0
1774262.0,3308650.0,2917573.0,4142894.0,129778.0,261958.0,209605.0,295445.0,0.4685494303703308,0.0
1778162.0,3315422.0,2923128.0,4153774.0,130809.0,264463.0,212164.0,299132.0,0.4390243887901306,0.0
1776112.0,3312713.0,2922740.0,4157716.0,131087.0,264744.0,212513.0,300326.0,0.4390243887901306,0.0
1785445.0,3328359.0,2940237.0,4188108.0,131473.0,266368.0,213131.0,302744.0,0.4390243887901306,0.0
1789295.0,3337680.0,2948537.0,4202630.0,132589.0,268888.0,215669.0,306160.0,0.4390243887901306,0.0
1794052.0,3346850.0,2967667.0,4238738.0,132884.0,270161.0,217805.0,310444.0,0.4390243887901306,0.0
1806162.0,3363772.0,2977949.0,4252514.0,134561.0,272746.0,220693.0,313131.0,0.4390243887901306,0.0
1794561.0,3345140.0,2961843.0,4226013.0,133906.0,270437.0,219536.0,311318.0,0.4390243887901306,0.0
1801534.0,3356225.0,2970226.0,4238423.0,133565.0,272355.0,220244.0,312956.0,0.4390243887901306,0.0
1796994.0,3348687.0,2959056.0,4217332.0,133706.0,270700.0,218045.0,309030.0,0.4390243887901306,0.0
1794514.0,3344231.0,2957636.0,4214325.0,133985.0,270425.0,217837.0,309222.0,0.4390243887901306,0.0
1787042.0,3330559.0,2941927.0,4191819.0,131876.0,266612.0,215558.0,305355.0,0.4390243887901306,0.0
1782125.0,3320767.0,2932196.0,4173454.0,130893.0,264372.0,213230.0,301387.0,0.4390243887901306,0.0
1782125.0,3320767.0,2932196.0,4173454.0,130893.0,264372.0,213230.0,301387.0,0.4390243887901306,0.0
1785029.0,3327014.0,2938531.0,4182075.0,131927.0,266157.0,213373.0,302954.0,0.4390243887901306,0.0
1780976.0,3319692.0,2926902.0,4162741.0,130847.0,263464.0,211368.0,299849.0,0.4390243887901306,0.0
1778349.0,3313351.0,2920595.0,4148213.0,129936.0,263387.0,210729.0,296747.0,0.4390243887901306,0.0
1774463.0,3307287.0,2912690.0,4134307.0,128347.0,261190.0,208935.0,295095.0,0.4390243887901306,0.0
1777284.0,3312411.0,2918096.0,4143519.0,130121.0,262933.0,210436.0,295367.0,0.4685494303703308,0.0
1781276.0,3318568.0,2922956.0,4150453.0,130027.0,263097.0,211405.0,296307.0,0.4685494303703308,0.0
1778307.0,3311856.0,2915169.0,4134388.0,130276.0,262853.0,209339.0,292644.0,0.501354992389679,0.0
1780778.0,3318825.0,2922444.0,4147305.0,130273.0,262941.0,209113.0,294103.0,0.4685494303703308,0.0
1777731.0,3312574.0,2918144.0,4139402.0,128756.0,261323.0,208484.0,292393.0,0.4685494303703308,0.0
1786439.0,3326855.0,2934066.0,4168126.0,130638.0,262866.0,208709.0,294201.0,0.4685494303703308,0.0
1785521.0,3327725.0,2934758.0,4167161.0,130226.0,263668.0,210861.0,294789.0,0.501354992389679,0.0
1789172.0,3329428.0,2935055.0,4166866.0,131615.0,263998.0,211896.0,295056.0,0.5792682766914368,0.0
1792362.0,3337450.0,2945136.0,4185163.0,132248.0,265272.0,211649.0,296915.0,0.501354992389679,0.0
1789912.0,3334015.0,2939029.0,4173589.0,131429.0,264792.0,211343.0,296386.0,0.501354992389679,0.0
1784076.0,3321864.0,2927865.0,4154396.0,130861.0,262992.0,209271.0,292210.0,0.501354992389679,0.0
1773284.0,3301192.0,2909150.0,4128244.0,129967.0,261288.0,207256.0,290019.0,0.501354992389679,0.0
1784702.0,3320402.0,2927923.0,4157532.0,131398.0,264821.0,210672.0,294427.0,0.501354992389679,0.0
1791142.0,3334601.0,2941313.0,4178534.0,132593.0,266775.0,212404.0,297726.0,0.501354992389679,0.0
1790491.0,3333400.0,2940244.0,4177496.0,131766.0,266039.0,212709.0,298050.0,0.501354992389679,0.0
1787598.0,3326459.0,2933900.0,4167141.0,132090.0,266256.0,212017.0,296972.0,0.501354992389679,0.0
1789637.0,3328865.0,2935444.0,4167408.0,132266.0,266865.0,212947.0,297434.0,0.501354992389679,0.0
1787257.0,3324297.0,2930893.0,4154790.0,133615.0,266590.0,212348.0,296688.0,0.5792682766914368,0.0
1797052.0,3342695.0,2949530.0,4190794.0,133892.0,267777.0,213503.0,299652.0,0.5380200743675232,0.0
1801687.0,3352395.0,2958294.0,4204010.0,135530.0,270983.0,216163.0,303284.0,0.5792682766914368,0.0
1801687.0,3352395.0,2958294.0,4204010.0,135530.0,270983.0,216163.0,303284.0,0.5792682766914368,0.0
1802170.0,3352097.0,2959501.0,4208341.0,134346.0,271050.0,216254.0,303476.0,0.4685494303703308,0.0
1803764.0,3352213.0,2956171.0,4199349.0,135215.0,271661.0,217517.0,302387.0,0.5792682766914368,0.0
1798614.0,3343372.0,2946125.0,4178870.0,135426.0,270104.0,215598.0,299389.0,0.6260162591934204,0.0
1793863.0,3334184.0,2934767.0,4156908.0,135337.0,270041.0,214328.0,297977.0,0.5792682766914368,0.0
1792760.0,3333649.0,2933094.0,4152565.0,134555.0,269534.0,212885.0,296843.0,0.5792682766914368,0.0
1798166.0,3343207.0,2951569.0,4190482.0,134462.0,269501.0,215303.0,299609.0,0.5792682766914368,0.0
1809909.0,3360817.0,2965199.0,4209444.0,137308.0,275276.0,218673.0,304102.0,0.5792682766914368,0.0
1806510.0,3355424.0,2956399.0,4194826.0,136137.0,271543.0,216068.0,298180.0,0.6260162591934204,0.0
1810610.0,3362697.0,2965507.0,4207112.0,136202.0,272203.0,216894.0,300574.0,0.6260162591934204,0.0
1806787.0,3355694.0,2955692.0,4188764.0,135909.0,272662.0,215510.0,298802.0,0.5792682766914368,0.0
1799876.0,3345417.0,2944095.0,4167915.0,136799.0,271996.0,214981.0,298051.0,0.6260162591934204,0.0
1805150.0,3353582.0,2953594.0,4185005.0,136854.0,273090.0,218095.0,299601.0,0.6260162591934204,0.0
1804752.0,3354658.0,2954687.0,4184245.0,137196.0,273304.0,217322.0,298488.0,0.6260162591934204,0.0
1803361.0,3350282.0,2949814.0,4177304.0,136775.0,271580.0,215816.0,298554.0,0.6260162591934204,0.0
1809556.0,3360802.0,2961262.0,4196737.0,138487.0,274785.0,217716.0,301165.0,0.6260162591934204,0.0
1805805.0,3354400.0,2953435.0,4182371.0,137610.0,274485.0,216116.0,298785.0,0.6260162591934204,0.0
1806779.0,3355004.0,2953126.0,4183055.0,137094.0,272848.0,215228.0,297918.0,0.6260162591934204,0.0
1806871.0,3358726.0,2961656.0,4202979.0,135813.0,273151.0,216593.0,299012.0,0.6260162591934204,0.0
1818412.0,3375184.0,2977021.0,4223209.0,138570.0,274623.0,218640.0,303017.0,0.6260162591934204,0.0
1814608.0,3366724.0,2965499.0,4201602.0,138854.0,274546.0,216449.0,299386.0,0.6260162591934204,0.0
1806602.0,3353616.0,2950272.0,4172968.0,136766.0,272683.0,214962.0,296490.0,0.6260162591934204,0.0
1802505.0,3347141.0,2942894.0,4157973.0,137443.0,273784.0,215803.0,295094.0,0.6260162591934204,0.0
1804351.0,3346171.0,2940202.0,4152820.0,137811.0,273283.0,214340.0,293993.0,0.6260162591934204,0.0
1799885.0,3341100.0,2936451.0,4146212.0,137773.0,273850.0,214697.0,293852.0,0.6260162591934204,0.0
1794853.0,3331296.0,2924508.0,4127328.0,135057.0,269450.0,210575.0,288848.0,0.6260162591934204,0.0
1794853.0,3331296.0,2924508.0,4127328.0,135057.0,269450.0,210575.0,288848.0,0.6260162591934204,0.0
1797716.0,3338636.0,2934733.0,4143121.0,134732.0,270222.0,213775.0,291667.0,0.6260162591934204,0.0
1801289.0,3344287.0,2940751.0,4153305.0,136361.0,270565.0,214627.0,291600.0,0.6794425249099731,0.0
1811322.0,3361244.0,2959452.0,4186808.0,138084.0,274056.0,215658.0,296941.0,0.6260162591934204,0.0
1813877.0,3369103.0,2967584.0,4198514.0,138834.0,275440.0,218447.0,298823.0,0.6794425249099731,0.0
1815272.0,3369509.0,2967870.0,4199902.0,137612.0,274194.0,217324.0,297964.0,0.6260162591934204,0.0
1818221.0,3375113.0,2974528.0,4213933.0,138379.0,274014.0,218457.0,299955.0,0.6260162591934204,0.0
1690467.0,3139438.0,2757075.0,3891321.0,127271.0,253320.0,200658.0,275446.0,0.6260162591934204,0.0
1778034.0,3302342.0,2898746.0,4090556.0,133291.0,266323.0,210791.0,288450.0,0.6260162591934204,0.0
1783704.0,3313793.0,2910876.0,4109645.0,134931.0,269204.0,213464.0,291788.0,0.6260162591934204,0.0
1781964.0,3312530.0,2909548.0,4109439.0,133863.0,268541.0,212307.0,291111.0,0.6260162591934204,0.0
1780160.0,3307903.0,2905037.0,4100194.0,134334.0,268385.0,212102.0,290123.0,0.6260162591934204,0.0
1784249.0,3316774.0,2916547.0,4121024.0,135851.0,270944.0,214153.0,294410.0,0.6260162591934204,0.0
1781793.0,3308546.0,2907213.0,4106044.0,135403.0,269269.0,212770.0,291842.0,0.6260162591934204,0.0
1784177.0,3313330.0,2912700.0,4117108.0,135638.0,270039.0,213384.0,293506.0,0.6260162591934204,0.0
1785654.0,3317228.0,2917464.0,4124315.0,135547.0,270153.0,214678.0,294747.0,0.6260162591934204,0.0
1785817.0,3317109.0,2916798.0,4122280.0,135283.0,270309.0,213353.0,293640.0,0.6260162591934204,0.0
1789798.0,3324598.0,2925647.0,4138206.0,137062.0,272530.0,214309.0,295838.0,0.6260162591934204,0.0
1789798.0,3324598.0,2925647.0,4138206.0,137062.0,272530.0,214309.0,295838.0,0.6260162591934204,0.0
1784658.0,3316792.0,2919188.0,4127951.0,135105.0,270136.0,213310.0,294500.0,0.6260162591934204,0.0
1791147.0,3327601.0,2929203.0,4146044.0,135546.0,272866.0,215277.0,296791.0,0.5792682766914368,0.0
1782624.0,3312030.0,2912208.0,4112076.0,136193.0,269401.0,213091.0,293044.0,0.6260162591934204,0.0
1784821.0,3315750.0,2915748.0,4118250.0,134504.0,269604.0,213322.0,292627.0,0.6260162591934204,0.0
1783605.0,3314787.0,2914871.0,4115920.0,134781.0,268907.0,214509.0,293163.0,0.6260162591934204,0.0
1790632.0,3327035.0,2927437.0,4139457.0,136203.0,270947.0,215556.0,297077.0,0.6260162591934204,0.0
1790736.0,3325953.0,2925580.0,4136998.0,135222.0,271348.0,215304.0,294714.0,0.6260162591934204,0.0
1785819.0,3317376.0,2917597.0,4122684.0,135008.0,269771.0,214373.0,294521.0,0.6260162591934204,0.0
1786632.0,3318087.0,2916900.0,4120490.0,135667.0,270831.0,214633.0,294053.0,0.6260162591934204,0.0
1786366.0,3319616.0,2919295.0,4127494.0,134994.0,271613.0,215472.0,295191.0,0.6260162591934204,0.0
1785805.0,3317072.0,2917034.0,4121861.0,135647.0,269905.0,213315.0,294910.0,0.6260162591934204,0.0
1787554.0,3323175.0,2922179.0,4131502.0,134946.0,270965.0,214642.0,294012.0,0.6260162591934204,0.0
1786412.0,3320287.0,2919515.0,4127297.0,135093.0,269245.0,213679.0,294246.0,0.6260162591934204,0.0
1697844.0,3154585.0,2774069.0,3923430.0,129843.0,256833.0,204412.0,281689.0,0.6260162591934204,0.0
1791728.0,3331192.0,2932599.0,4156020.0,135986.0,272805.0,216047.0,299335.0,0.5792682766914368,0.0
1787896.0,3324415.0,2926863.0,4144110.0,135297.0,271208.0,214181.0,297297.0,0.5792682766914368,0.0
1783897.0,3322348.0,2943566.0,4188676.0,132478.0,266769.0,214930.0,300891.0,0.501354992389679,0.0
1812683.0,3371236.0,2982315.0,4243760.0,138661.0,278660.0,223495.0,311619.0,0.5792682766914368,0.0
1820505.0,3379354.0,2985739.0,4243295.0,140828.0,281677.0,223711.0,314320.0,0.501354992389679,0.0
1811255.0,3365801.0,2970471.0,4215609.0,139707.0,278679.0,223662.0,310158.0,0.6260162591934204,0.0
1810101.0,3360977.0,2964177.0,4205864.0,138693.0,277778.0,221849.0,307685.0,0.5792682766914368,0.0
1720925.0,3196662.0,2818682.0,4001736.0,132535.0,265665.0,209259.0,293643.0,0.501354992389679,0.0
1791803.0,3331767.0,2934531.0,4160126.0,137552.0,275712.0,217760.0,304062.0,0.5792682766914368,0.0
1794718.0,3337682.0,2943742.0,4174761.0,137327.0,274779.0,219407.0,304972.0,0.5792682766914368,0.0
1799678.0,3346790.0,2954071.0,4194584.0,138302.0,275814.0,221876.0,306925.0,0.6260162591934204,0.0
1799678.0,3346790.0,2954071.0,4194584.0,138302.0,275814.0,221876.0,306925.0,0.6260162591934204,0.0
1800861.0,3350994.0,2956832.0,4196456.0,137003.0,275470.0,220667.0,303920.0,0.6260162591934204,0.0
1803506.0,3352627.0,2958265.0,4197164.0,137370.0,274248.0,219859.0,304207.0,0.6260162591934204,0.0
1801327.0,3347970.0,2951411.0,4182960.0,136760.0,272007.0,217586.0,302163.0,0.6260162591934204,0.0
1799988.0,3347172.0,2949216.0,4177034.0,136111.0,273149.0,218010.0,299830.0,0.6260162591934204,0.0
1710519.0,3179461.0,2802300.0,3969169.0,128736.0,258674.0,207123.0,283909.0,0.6260162591934204,0.0
1793578.0,3335785.0,2936302.0,4157581.0,133832.0,270983.0,214923.0,296838.0,0.5380200743675232,0.0
1794043.0,3336671.0,2937590.0,4157696.0,135615.0,271249.0,216084.0,296899.0,0.6260162591934204,0.0
1799378.0,3347488.0,2951558.0,4184109.0,135846.0,272744.0,217004.0,300155.0,0.6260162591934204,0.0
1798202.0,3343945.0,2948470.0,4177430.0,135906.0,272039.0,216774.0,298634.0,0.6260162591934204,0.0
1798682.0,3343015.0,2945865.0,4176276.0,136264.0,272597.0,217258.0,298662.0,0.6260162591934204,0.0
1798867.0,3345880.0,2949048.0,4182877.0,136082.0,271872.0,216987.0,299994.0,0.6260162591934204,0.0
1793646.0,3335298.0,2937755.0,4160926.0,133729.0,270498.0,214549.0,295162.0,0.6260162591934204,0.0
1789091.0,3329180.0,2932712.0,4151034.0,134406.0,268900.0,212892.0,295164.0,0.5792682766914368,0.0
1795229.0,3337027.0,2941554.0,4168950.0,135088.0,270526.0,215852.0,297912.0,0.6260162591934204,0.0
1797108.0,3340694.0,2945466.0,4175245.0,136254.0,272435.0,216605.0,298910.0,0.6260162591934204,0.0
1705623.0,3171523.0,2795094.0,3962068.0,128524.0,257946.0,204563.0,281712.0,0.6260162591934204,0.0
1798298.0,3346344.0,2951487.0,4185401.0,135743.0,271916.0,217708.0,300126.0,0.6260162591934204,0.0
1799321.0,3347529.0,2951560.0,4187337.0,136664.0,273812.0,216802.0,300220.0,0.6260162591934204,0.0
1796534.0,3342438.0,2947209.0,4178024.0,135946.0,271588.0,215558.0,298217.0,0.6260162591934204,0.0
1799109.0,3347172.0,2952161.0,4187501.0,135358.0,273117.0,217004.0,298485.0,0.6260162591934204,0.0
1804627.0,3356205.0,2961107.0,4204259.0,137911.0,275301.0,219138.0,302657.0,0.6260162591934204,0.0
1804014.0,3353775.0,2961612.0,4204275.0,137411.0,273908.0,218857.0,302824.0,0.6260162591934204,0.0
1806099.0,3358755.0,2966175.0,4213492.0,136784.0,275389.0,219750.0,304374.0,0.5792682766914368,0.0
1804931.0,3355472.0,2961363.0,4206405.0,137768.0,274442.0,219320.0,303430.0,0.6260162591934204,0.0
1805205.0,3354424.0,2961217.0,4204834.0,137476.0,274969.0,219261.0,303195.0,0.6260162591934204,0.0
1712411.0,3185163.0,2809810.0,3989727.0,130273.0,260575.0,207340.0,287927.0,0.6260162591934204,0.0
1800657.0,3347031.0,2952280.0,4189130.0,137216.0,273211.0,216655.0,300604.0,0.6260162591934204,0.0
1803811.0,3354303.0,2960962.0,4204105.0,136463.0,274938.0,219752.0,303260.0,0.6260162591934204,0.0
1709458.0,3179308.0,2803406.0,3976458.0,130056.0,260848.0,206560.0,286803.0,0.5792682766914368,0.0
1799601.0,3345048.0,2949265.0,4184963.0,137100.0,274209.0,218893.0,302468.0,0.6260162591934204,0.0
1795271.0,3338872.0,2942970.0,4173315.0,136333.0,272113.0,217865.0,300539.0,0.6260162591934204,0.0
1790989.0,3332743.0,2936536.0,4160515.0,135414.0,271705.0,215787.0,298638.0,0.5792682766914368,0.0
1790160.0,3329552.0,2931931.0,4158182.0,134384.0,271660.0,215227.0,298047.0,0.5380200743675232,0.0
1788880.0,3327545.0,2931967.0,4151659.0,133578.0,271392.0,214939.0,296953.0,0.5380200743675232,0.0
1794623.0,3336405.0,2940802.0,4172277.0,135690.0,272290.0,217033.0,300095.0,0.6260162591934204,0.0
1793913.0,3335922.0,2940926.0,4170946.0,135874.0,271823.0,216557.0,299315.0,0.6260162591934204,0.0
1791592.0,3332639.0,2935940.0,4160458.0,135827.0,270699.0,215530.0,297858.0,0.6260162591934204,0.0
1792306.0,3332370.0,2937509.0,4165017.0,135118.0,271316.0,215387.0,298115.0,0.5792682766914368,0.0
1695149.0,3154886.0,2777233.0,3934085.0,125762.0,256191.0,203643.0,280008.0,0.5792682766914368,0.0
1696327.0,3155617.0,2779370.0,3937627.0,127.0,256191.0,203643.0,280008.0,0.5792682766914368,0.0
1788568.0,3322385.0,2920446.0,4124775.0,136947.0,271487.0,214456.0,293008.0,0.6794425249099731,0.0
1793046.0,3330762.0,2930435.0,4142166.0,137464.0,273759.0,216729.0,294203.0,0.6794425249099731,0.0
1795781.0,3332807.0,2932145.0,4147629.0,137742.0,273177.0,216534.0,295038.0,0.6794425249099731,0.0
1795781.0,3332807.0,2932145.0,4147629.0,137742.0,273177.0,216534.0,295038.0,0.6794425249099731,0.0
1793148.0,3330606.0,2930496.0,4143289.0,136812.0,272622.0,215978.0,294722.0,0.6260162591934204,0.0
1797533.0,3336966.0,2938078.0,4155657.0,137558.0,273430.0,216721.0,296548.0,0.6260162591934204,0.0
1799264.0,3340439.0,2939444.0,4161308.0,139124.0,273813.0,217174.0,297248.0,0.6794425249099731,0.0
1799745.0,3340825.0,2940882.0,4163076.0,137930.0,273971.0,218097.0,298553.0,0.6260162591934204,0.0
1704938.0,3165697.0,2784921.0,3937017.0,131207.0,259967.0,205932.0,281446.0,0.6794425249099731,0.0
1792550.0,3329399.0,2927685.0,4137763.0,137302.0,272987.0,215706.0,294662.0,0.6260162591934204,0.0
1794367.0,3333710.0,2933942.0,4148757.0,137312.0,274597.0,217136.0,296891.0,0.6260162591934204,0.0
1793098.0,3329396.0,2928885.0,4140132.0,136868.0,273912.0,217538.0,295879.0,0.6260162591934204,0.0
1792540.0,3328668.0,2927351.0,4136722.0,138325.0,274647.0,217946.0,295693.0,0.6794425249099731,0.0
1791934.0,3326259.0,2925114.0,4133712.0,137965.0,272981.0,216564.0,296530.0,0.6260162591934204,0.0
1786501.0,3316319.0,2914485.0,4115358.0,137074.0,272144.0,215248.0,294492.0,0.6260162591934204,0.0
1788843.0,3320437.0,2919833.0,4124216.0,136120.0,273234.0,215926.0,294475.0,0.6260162591934204,0.0
1786075.0,3316443.0,2914683.0,4114396.0,137473.0,270950.0,213994.0,293602.0,0.6794425249099731,0.0
1792560.0,3328005.0,2928909.0,4139863.0,136279.0,273202.0,216268.0,296361.0,0.6260162591934204,0.0
1793283.0,3329363.0,2928232.0,4141109.0,138281.0,273061.0,216102.0,296967.0,0.6260162591934204,0.0
1800300.0,3341325.0,2941526.0,4163767.0,138567.0,276002.0,218353.0,299096.0,0.6260162591934204,0.0
1800118.0,3340455.0,2941033.0,4162388.0,136780.0,275141.0,218443.0,298322.0,0.6260162591934204,0.0
1796514.0,3334808.0,2935937.0,4152704.0,137654.0,274020.0,216102.0,296768.0,0.6260162591934204,0.0
1799087.0,3340388.0,2940628.0,4161281.0,138142.0,273648.0,217196.0,297395.0,0.6794425249099731,0.0
1801142.0,3343235.0,2944766.0,4167749.0,138653.0,276520.0,218620.0,299510.0,0.6260162591934204,0.0
1797610.0,3337358.0,2936125.0,4153393.0,137440.0,274305.0,217640.0,298369.0,0.6260162591934204,0.0
1797978.0,3340004.0,2940099.0,4159446.0,138362.0,276694.0,219526.0,300456.0,0.6260162591934204,0.0
1705885.0,3166500.0,2785979.0,3940696.0,131661.0,261657.0,207037.0,283566.0,0.6260162591934204,0.0
1788144.0,3321522.0,2919614.0,4123781.0,138010.0,273466.0,215675.0,294370.0,0.6794425249099731,0.0
1790655.0,3322762.0,2920578.0,4127299.0,138550.0,272250.0,215281.0,295732.0,0.6794425249099731,0.0
1787780.0,3317855.0,2915611.0,4118759.0,137230.0,272738.0,215421.0,293239.0,0.6794425249099731,0.0
1785164.0,3314351.0,2911547.0,4110800.0,136122.0,270070.0,213836.0,291689.0,0.6794425249099731,0.0
1791864.0,3327286.0,2925253.0,4134800.0,137177.0,273493.0,216398.0,295632.0,0.6260162591934204,0.0
1793201.0,3328277.0,2927422.0,4138492.0,136841.0,273464.0,216018.0,296332.0,0.6260162591934204,0.0
1798923.0,3339676.0,2939109.0,4157240.0,138496.0,276778.0,218523.0,298301.0,0.6260162591934204,0.0
1799967.0,3340492.0,2940966.0,4159655.0,138898.0,275064.0,218801.0,297996.0,0.6794425249099731,0.0
1797186.0,3336021.0,2935951.0,4150673.0,137457.0,274706.0,216929.0,297432.0,0.6260162591934204,0.0
1799672.0,3340923.0,2940370.0,4161889.0,138399.0,276168.0,218679.0,299850.0,0.6260162591934204,0.0
1800411.0,3344348.0,2944289.0,4166796.0,137901.0,276115.0,219078.0,299505.0,0.6260162591934204,0.0
1799578.0,3341522.0,2941400.0,4163465.0,138795.0,276200.0,219687.0,299558.0,0.6794425249099731,0.0
1801588.0,3343949.0,2944021.0,4165904.0,139356.0,276757.0,219415.0,300511.0,0.6260162591934204,0.0
