s680,s720,s760,s800,l680,l720,l760,l800,Normalized_O2_HHb,Heart_Rate
2365544.0,4338845.0,3722397.0,5291720.0,464732.0,861859.0,670062.0,959282.0,0.1794871836900711,62.0
2365793.0,4339624.0,3724059.0,5293689.0,463582.0,862235.0,670690.0,960851.0,0.1794871836900711,62.0
2364207.0,4336678.0,3721718.0,5288215.0,464740.0,862054.0,670719.0,959805.0,0.1794871836900711,62.0
2365417.0,4339163.0,3723110.0,5292611.0,464458.0,862104.0,671076.0,961467.0,0.1794871836900711,62.0
2361261.0,4332964.0,3718084.0,5282706.0,463141.0,859776.0,669081.0,958221.0,0.1794871836900711,62.0
2364683.0,4339651.0,3723827.0,5294363.0,464435.0,863603.0,671501.0,962636.0,0.1794871836900711,62.0
2362309.0,4332749.0,3715845.0,5280502.0,463380.0,860934.0,668840.0,958090.0,0.1794871836900711,62.0
2363933.0,4338285.0,3722328.0,5294307.0,463523.0,863074.0,671673.0,962340.0,0.1794871836900711,62.0
2360604.0,4330654.0,3714826.0,5278744.0,463610.0,861053.0,669271.0,957956.0,0.1794871836900711,62.0
2364221.0,4338587.0,3723286.0,5294124.0,464103.0,862989.0,672219.0,963174.0,0.1794871836900711,62.0
2361624.0,4334223.0,3716838.0,5281932.0,463661.0,861772.0,670264.0,958744.0,0.1794871836900711,62.0
2367819.0,4342504.0,3726217.0,5301239.0,465563.0,863872.0,672118.0,964443.0,0.1794871836900711,61.0
2365237.0,4338482.0,3722251.0,5294412.0,464873.0,864418.0,672828.0,963288.0,0.1794871836900711,61.0
2367760.0,4344097.0,3730181.0,5302843.0,465815.0,864594.0,674004.0,964459.0,0.1794871836900711,61.0
2368231.0,4346784.0,3730984.0,5307202.0,465317.0,865787.0,673839.0,965579.0,0.1794871836900711,61.0
2367897.0,4342430.0,3728439.0,5301648.0,463982.0,863368.0,674181.0,964637.0,0.1794871836900711,61.0
2371041.0,4349233.0,3734130.0,5313479.0,467574.0,865324.0,674509.0,968612.0,0.27272728085517883,61.0
2367258.0,4341558.0,3725211.0,5297393.0,465196.0,863682.0,672894.0,963794.0,0.1794871836900711,62.0
2368591.0,4343538.0,3727450.0,5300899.0,465667.0,865680.0,674116.0,965111.0,0.1794871836900711,62.0
2365329.0,4336517.0,3720370.0,5288913.0,464416.0,864514.0,671638.0,962595.0,0.1428571492433548,62.0
2360575.0,4330852.0,3713822.0,5277411.0,462858.0,861841.0,669836.0,959114.0,0.1428571492433548,62.0
2363253.0,4334992.0,3718683.0,5285564.0,463504.0,861899.0,671360.0,961417.0,0.1794871836900711,62.0
2359033.0,4327060.0,3710901.0,5271506.0,463263.0,859815.0,668441.0,957551.0,0.1794871836900711,62.0
2359757.0,4329795.0,3711986.0,5273674.0,462227.0,860144.0,669157.0,957049.0,0.1794871836900711,64.0
2359326.0,4328219.0,3712370.0,5274312.0,462669.0,860273.0,668033.0,957142.0,0.1428571492433548,64.0
2356887.0,4323181.0,3705757.0,5262774.0,461751.0,857789.0,667130.0,952164.0,0.2222222238779068,64.0
2361623.0,4333657.0,3715565.0,5280725.0,463207.0,861305.0,668141.0,958148.0,0.1428571492433548,64.0
2357049.0,4325853.0,3706317.0,5263175.0,459907.0,856484.0,665574.0,953079.0,0.1428571492433548,65.0
2361589.0,4332659.0,3716430.0,5281706.0,462456.0,858935.0,667559.0,956207.0,0.1794871836900711,65.0
2359284.0,4327407.0,3711360.0,5271393.0,460469.0,857768.0,665595.0,953105.0,0.1428571492433548,65.0
2363467.0,4335796.0,3722702.0,5290827.0,462209.0,858894.0,668505.0,958395.0,0.1428571492433548,65.0
2360599.0,4333693.0,3719370.0,5282985.0,461253.0,857436.0,666817.0,954180.0,0.1794871836900711,67.0
2358927.0,4322228.0,3706551.0,5260272.0,463396.0,858837.0,668023.0,956996.0,0.1794871836900711,63.0
2360221.0,4325749.0,3708648.0,5263243.0,463060.0,860930.0,668572.0,955462.0,0.1794871836900711,64.0
2359524.0,4322662.0,3706662.0,5260697.0,462451.0,858905.0,668038.0,954927.0,0.1794871836900711,64.0
2358088.0,4321008.0,3704477.0,5257301.0,462061.0,857998.0,667086.0,954247.0,0.1794871836900711,64.0
2359161.0,4322491.0,3705848.0,5260087.0,461892.0,858548.0,667404.0,953979.0,0.1794871836900711,64.0
2355442.0,4317658.0,3701079.0,5250849.0,460457.0,856585.0,665241.0,952638.0,0.1428571492433548,65.0
2358114.0,4323150.0,3707017.0,5261952.0,462249.0,859270.0,667925.0,955152.0,0.1794871836900711,65.0
2355079.0,4316562.0,3700081.0,5247415.0,460100.0,857213.0,665673.0,949923.0,0.1428571492433548,65.0
2358441.0,4322849.0,3707895.0,5261714.0,462985.0,858729.0,668077.0,955104.0,0.1794871836900711,65.0
2352518.0,4314189.0,3695680.0,5241827.0,460195.0,855407.0,663440.0,948084.0,0.1794871836900711,64.0
2353327.0,4316033.0,3699452.0,5246363.0,459824.0,855640.0,664445.0,948685.0,0.1794871836900711,64.0
2352109.0,4312211.0,3696083.0,5241275.0,459186.0,854832.0,663505.0,947654.0,0.1428571492433548,64.0
2347399.0,4303616.0,3686026.0,5222207.0,458892.0,852214.0,659792.0,942342.0,0.1794871836900711,64.0
2349137.0,4306552.0,3690549.0,5231450.0,459346.0,852392.0,661135.0,945156.0,0.1794871836900711,65.0
2344973.0,4300338.0,3683233.0,5217574.0,457631.0,849936.0,659492.0,940506.0,0.1794871836900711,65.0
2347214.0,4303789.0,3686258.0,5221651.0,458762.0,850712.0,659634.0,940514.0,0.1794871836900711,65.0
2345818.0,4302427.0,3683560.0,5219007.0,456277.0,850401.0,659190.0,940055.0,0.1428571492433548,65.0
2343224.0,4296114.0,3678350.0,5208297.0,455822.0,848130.0,656875.0,936047.0,0.1794871836900711,65.0
2345697.0,4301585.0,3683830.0,5221110.0,456006.0,849110.0,659088.0,941129.0,0.1428571492433548,65.0
2342873.0,4295172.0,3678145.0,5207975.0,455807.0,846806.0,657427.0,936502.0,0.1794871836900711,65.0
2346459.0,4303218.0,3686507.0,5223405.0,457303.0,850667.0,660183.0,941452.0,0.1794871836900711,65.0
2342467.0,4297338.0,3679762.0,5211225.0,455248.0,847718.0,657473.0,936525.0,0.1794871836900711,66.0
2347354.0,4306011.0,3690268.0,5230352.0,457479.0,850803.0,660626.0,942320.0,0.1794871836900711,66.0
2346489.0,4301069.0,3684605.0,5220232.0,456856.0,848992.0,658983.0,939454.0,0.1794871836900711,66.0
2350190.0,4308977.0,3694631.0,5236864.0,458231.0,850899.0,661618.0,944106.0,0.1794871836900711,66.0
2347673.0,4304250.0,3689240.0,5228555.0,458111.0,850513.0,659886.0,942281.0,0.1794871836900711,67.0
2351491.0,4313717.0,3698486.0,5244808.0,458444.0,854032.0,663569.0,947171.0,0.1794871836900711,67.0
2348908.0,4306344.0,3690570.0,5230228.0,457213.0,850833.0,661101.0,941665.0,0.1794871836900711,67.0
2353681.0,4314021.0,3698624.0,5244395.0,459719.0,853276.0,664202.0,945919.0,0.2222222238779068,67.0
2348612.0,4306051.0,3689921.0,5230265.0,457711.0,850932.0,661541.0,943660.0,0.1794871836900711,67.0
2352575.0,4313855.0,3697401.0,5242819.0,460053.0,853372.0,662555.0,946915.0,0.1794871836900711,67.0
2347612.0,4304200.0,3687759.0,5224531.0,457505.0,851396.0,659627.0,941670.0,0.1428571492433548,67.0
2350581.0,4308197.0,3691888.0,5233085.0,457860.0,852210.0,661525.0,944482.0,0.1428571492433548,67.0
2346453.0,4301692.0,3684059.0,5221262.0,458125.0,850526.0,660468.0,940812.0,0.2222222238779068,67.0
2348058.0,4303966.0,3686631.0,5223222.0,459179.0,851122.0,660573.0,941873.0,0.1794871836900711,67.0
2347333.0,4302397.0,3685389.0,5221846.0,458772.0,851755.0,661106.0,942478.0,0.1794871836900711,67.0
2343513.0,4297098.0,3680675.0,5211923.0,457094.0,850193.0,659748.0,939138.0,0.1794871836900711,67.0
2346700.0,4302481.0,3685801.0,5221060.0,458039.0,851782.0,661396.0,942123.0,0.1794871836900711,67.0
2340126.0,4288179.0,3672913.0,5198544.0,456095.0,845965.0,656174.0,935531.0,0.1794871836900711,67.0
2339631.0,4290611.0,3674447.0,5201668.0,456333.0,847997.0,658299.0,937430.0,0.1794871836900711,67.0
2335413.0,4280013.0,3664194.0,5184523.0,455047.0,845982.0,655646.0,932409.0,0.1794871836900711,67.0
2342821.0,4294708.0,3680280.0,5212256.0,455598.0,846048.0,657185.0,935890.0,0.1794871836900711,67.0
2340509.0,4290049.0,3676177.0,5205185.0,455100.0,846416.0,657157.0,936549.0,0.1794871836900711,67.0
2354749.0,4314813.0,3700204.0,5243098.0,458083.0,851048.0,662267.0,944231.0,0.1794871836900711,67.0
2357740.0,4321493.0,3703768.0,5247194.0,459692.0,855431.0,664588.0,947709.0,0.1794871836900711,67.0
2346927.0,4302848.0,3687272.0,5223960.0,459209.0,851051.0,661802.0,943519.0,0.2222222238779068,67.0
2348930.0,4303528.0,3688544.0,5228282.0,460228.0,853747.0,663507.0,946102.0,0.1794871836900711,67.0
2346316.0,4302287.0,3685386.0,5220673.0,459655.0,853294.0,662447.0,944952.0,0.1794871836900711,67.0
2350250.0,4308298.0,3693352.0,5234832.0,460942.0,856714.0,665230.0,950556.0,0.1428571492433548,67.0
2347808.0,4303710.0,3688188.0,5224596.0,459618.0,855531.0,664752.0,947681.0,0.1794871836900711,67.0
2351415.0,4310457.0,3694844.0,5235895.0,461476.0,856558.0,666624.0,950801.0,0.1794871836900711,67.0
2347077.0,4300468.0,3684577.0,5219913.0,459735.0,853577.0,664042.0,946237.0,0.1794871836900711,67.0
2348124.0,4305131.0,3690628.0,5229793.0,460649.0,853790.0,663535.0,946658.0,0.1794871836900711,67.0
2346561.0,4298161.0,3683362.0,5217568.0,458327.0,850404.0,661065.0,942968.0,0.1794871836900711,67.0
2349692.0,4307259.0,3691332.0,5232810.0,461431.0,856044.0,664875.0,949971.0,0.1794871836900711,67.0
2345269.0,4299026.0,3682648.0,5215732.0,459170.0,852359.0,662346.0,943708.0,0.1794871836900711,67.0
2349238.0,4305191.0,3691055.0,5231846.0,459651.0,854365.0,664345.0,947657.0,0.1794871836900711,67.0
2342989.0,4296668.0,3679410.0,5213340.0,459388.0,851878.0,660418.0,942790.0,0.1794871836900711,67.0
2348104.0,4305427.0,3690584.0,5232720.0,459932.0,855032.0,664095.0,948239.0,0.1794871836900711,67.0
2346088.0,4300223.0,3684969.0,5220932.0,458509.0,852821.0,662126.0,944616.0,0.1794871836900711,67.0
2350388.0,4308743.0,3694491.0,5240498.0,459787.0,855434.0,664491.0,948350.0,0.1794871836900711,67.0
2349503.0,4307578.0,3692760.0,5237794.0,459138.0,854786.0,663494.0,948404.0,0.1428571492433548,67.0
2350163.0,4309155.0,3695704.0,5239322.0,459564.0,854852.0,664213.0,949299.0,0.1428571492433548,67.0
2352565.0,4313842.0,3699453.0,5247640.0,460347.0,855397.0,665323.0,950814.0,0.1794871836900711,67.0
2353034.0,4314213.0,3698987.0,5246996.0,461105.0,855762.0,666145.0,950118.0,0.1794871836900711,67.0
2354836.0,4317258.0,3702443.0,5254209.0,461179.0,857783.0,667278.0,954066.0,0.1428571492433548,0.0
2350892.0,4308248.0,3693588.0,5237499.0,460232.0,854766.0,663303.0,948974.0,0.1428571492433548,0.0
2352118.0,4310028.0,3696341.0,5243209.0,461004.0,855352.0,666393.0,951720.0,0.1794871836900711,0.0
2347583.0,4302780.0,3686769.0,5225832.0,459935.0,854595.0,662639.0,946755.0,0.1428571492433548,0.0
2348312.0,4304526.0,3690886.0,5232092.0,459624.0,855226.0,664456.0,948506.0,0.1428571492433548,0.0
2342438.0,4294038.0,3679103.0,5211848.0,457443.0,849232.0,660152.0,942029.0,0.1794871836900711,0.0
2344133.0,4299249.0,3684303.0,5219875.0,458252.0,852581.0,662396.0,945732.0,0.1428571492433548,0.0
2360973.0,4327853.0,3710919.0,5261932.0,462354.0,858852.0,666780.0,952435.0,0.1794871836900711,0.0
2382141.0,4365071.0,3747365.0,5325275.0,468152.0,869682.0,677754.0,969885.0,0.1794871836900711,0.0
2390199.0,4379784.0,3762481.0,5347431.0,471927.0,873914.0,680888.0,974647.0,0.1794871836900711,0.0
2404312.0,4403278.0,3786145.0,5391374.0,475944.0,881686.0,688473.0,988505.0,0.1794871836900711,0.0
2407058.0,4405474.0,3786692.0,5391024.0,476318.0,881255.0,687905.0,986055.0,0.1794871836900711,0.0
2415920.0,4420725.0,3803736.0,5420597.0,479346.0,886698.0,693706.0,995167.0,0.1794871836900711,0.0
2372701.0,4345622.0,3726637.0,5292437.0,470460.0,873356.0,677694.0,970366.0,0.1428571492433548,0.0
2375755.0,4350059.0,3731080.0,5304025.0,472210.0,874092.0,680030.0,973728.0,0.1794871836900711,0.0
2372444.0,4346790.0,3727916.0,5296610.0,471326.0,873978.0,679591.0,971943.0,0.1794871836900711,0.0
2376623.0,4354408.0,3737467.0,5314694.0,472393.0,875727.0,681366.0,976586.0,0.1794871836900711,0.0
2371826.0,4346877.0,3729332.0,5298469.0,471193.0,873931.0,678787.0,971547.0,0.1794871836900711,0.0
2375608.0,4351453.0,3734151.0,5309307.0,471528.0,873466.0,679538.0,974607.0,0.1794871836900711,0.0
2371564.0,4343700.0,3725960.0,5297181.0,470868.0,872270.0,679060.0,971715.0,0.1794871836900711,0.0
2372068.0,4342983.0,3726877.0,5296708.0,469756.0,871511.0,677671.0,970241.0,0.1794871836900711,0.0
2369215.0,4338894.0,3721701.0,5289814.0,469827.0,870281.0,676296.0,968749.0,0.1794871836900711,0.0
2368916.0,4338112.0,3721545.0,5288008.0,469924.0,869162.0,676642.0,968383.0,0.27272728085517883,0.0
2367445.0,4338324.0,3720771.0,5287694.0,469321.0,870248.0,676853.0,969124.0,0.1794871836900711,0.0
2365119.0,4333536.0,3716073.0,5279262.0,468389.0,868706.0,673728.0,965578.0,0.1794871836900711,0.0
2367662.0,4337857.0,3721950.0,5288839.0,468873.0,869783.0,677012.0,968598.0,0.1794871836900711,0.0
2363035.0,4328380.0,3711241.0,5269124.0,467805.0,867121.0,672770.0,962592.0,0.1794871836900711,0.0
2365491.0,4334706.0,3716946.0,5281635.0,468655.0,868146.0,675360.0,967134.0,0.1794871836900711,0.0
2360978.0,4323602.0,3706335.0,5261393.0,465872.0,864476.0,672773.0,960149.0,0.1794871836900711,0.0
2365173.0,4332832.0,3714401.0,5278139.0,466547.0,867764.0,675258.0,965943.0,0.1428571492433548,0.0
2361378.0,4324779.0,3707544.0,5262865.0,467803.0,864969.0,672664.0,960979.0,0.27272728085517883,0.0
2365774.0,4334311.0,3716690.0,5278275.0,468021.0,868170.0,674787.0,965188.0,0.1794871836900711,0.0
2363736.0,4329429.0,3711826.0,5269615.0,467139.0,866169.0,673077.0,961669.0,0.1794871836900711,0.0
2365843.0,4332553.0,3714173.0,5272834.0,468315.0,866578.0,673596.0,964334.0,0.1794871836900711,0.0
2365766.0,4332278.0,3715627.0,5276061.0,468328.0,867658.0,674685.0,965744.0,0.1794871836900711,0.0
2364742.0,4329542.0,3710955.0,5267772.0,468678.0,867682.0,673105.0,962048.0,0.1794871836900711,0.0
2367122.0,4335220.0,3715313.0,5277382.0,469836.0,869805.0,675032.0,966791.0,0.1794871836900711,0.0
2363272.0,4327057.0,3708117.0,5261514.0,468528.0,867008.0,673775.0,961085.0,0.27272728085517883,0.0
2366260.0,4334165.0,3714522.0,5273851.0,468433.0,867848.0,674693.0,965784.0,0.1794871836900711,0.0
2360962.0,4323509.0,3701969.0,5253452.0,468724.0,867379.0,673679.0,963231.0,0.1794871836900711,0.0
2367478.0,4334233.0,3714889.0,5276837.0,470808.0,871532.0,677452.0,969196.0,0.1794871836900711,0.0
2369207.0,4335896.0,3716529.0,5276380.0,469466.0,867385.0,674278.0,963923.0,0.27272728085517883,0.0
2378537.0,4354624.0,3737241.0,5310600.0,471496.0,873343.0,680215.0,973109.0,0.1794871836900711,0.0
2375561.0,4348124.0,3730264.0,5296056.0,470358.0,870530.0,677327.0,967921.0,0.1794871836900711,0.0
2379592.0,4357020.0,3738920.0,5314420.0,471044.0,872686.0,678855.0,973032.0,0.1794871836900711,0.0
2371788.0,4343342.0,3725644.0,5290216.0,468832.0,868860.0,676018.0,966834.0,0.1794871836900711,0.0
2380899.0,4358197.0,3741603.0,5317132.0,471689.0,872192.0,679035.0,972150.0,0.1794871836900711,0.0
2377136.0,4351038.0,3734080.0,5304840.0,469498.0,869355.0,676345.0,967561.0,0.1794871836900711,0.0
2380170.0,4358634.0,3742280.0,5317562.0,469411.0,870724.0,677554.0,971305.0,0.1428571492433548,0.0
2376005.0,4350995.0,3733847.0,5303179.0,468828.0,869767.0,677336.0,966894.0,0.1794871836900711,0.0
2381230.0,4363806.0,3747162.0,5325618.0,470057.0,872656.0,679970.0,973117.0,0.1794871836900711,0.0
2379094.0,4356747.0,3739354.0,5314225.0,469551.0,871187.0,677006.0,968969.0,0.1794871836900711,0.0
2382750.0,4364094.0,3750319.0,5330651.0,470440.0,872578.0,679666.0,974601.0,0.1428571492433548,0.0
2379415.0,4358148.0,3741767.0,5317798.0,470207.0,868816.0,678016.0,970512.0,0.27272728085517883,0.0
2380613.0,4362130.0,3747066.0,5327139.0,469057.0,870717.0,679118.0,972122.0,0.1794871836900711,0.0
2376504.0,4353774.0,3739756.0,5313736.0,468624.0,868152.0,677139.0,970102.0,0.1794871836900711,0.0
2373365.0,4346977.0,3730338.0,5299523.0,467246.0,865446.0,674322.0,964644.0,0.1794871836900711,0.0
2374519.0,4351197.0,3737104.0,5309673.0,467815.0,868248.0,676276.0,968220.0,0.1794871836900711,0.0
2372156.0,4344821.0,3729810.0,5297473.0,466398.0,864465.0,672276.0,962084.0,0.1794871836900711,0.0
2377897.0,4354790.0,3739835.0,5316919.0,467196.0,867180.0,674851.0,968600.0,0.1428571492433548,0.0
2376128.0,4350419.0,3734759.0,5305961.0,468101.0,866529.0,674199.0,965097.0,0.1794871836900711,0.0
2379280.0,4358495.0,3744274.0,5324649.0,468665.0,869038.0,677612.0,970156.0,0.1794871836900711,0.0
2382911.0,4362526.0,3747680.0,5329422.0,467730.0,869449.0,677217.0,970509.0,0.1428571492433548,0.0
2387507.0,4369956.0,3756413.0,5345851.0,470818.0,872263.0,679744.0,975487.0,0.1794871836900711,0.0
2393744.0,4381782.0,3768568.0,5365790.0,472206.0,875783.0,682596.0,979969.0,0.1428571492433548,0.0
2394555.0,4385215.0,3773103.0,5374690.0,472831.0,877029.0,684686.0,983498.0,0.1794871836900711,0.0
2394555.0,4385215.0,3773103.0,5374690.0,472831.0,877029.0,684686.0,983498.0,0.1794871836900711,0.0
2400231.0,4395338.0,3783691.0,5391228.0,474267.0,880969.0,688329.0,988055.0,0.1428571492433548,0.0
2399608.0,4391715.0,3780564.0,5388681.0,473681.0,879021.0,687340.0,988388.0,0.1428571492433548,0.0
2372825.0,4345405.0,3731895.0,5307537.0,464171.0,863069.0,672302.0,962385.0,0.1428571492433548,0.0
2359298.0,4320214.0,3712404.0,5274642.0,459931.0,852653.0,665011.0,951809.0,0.1794871836900711,0.0
2337810.0,4282608.0,3671343.0,5203470.0,456024.0,846077.0,657357.0,939871.0,0.1428571492433548,0.0
2350897.0,4306133.0,3692854.0,5239159.0,460290.0,854158.0,663948.0,952121.0,0.1428571492433548,0.0
2347123.0,4298181.0,3683553.0,5220481.0,459563.0,852052.0,661516.0,944374.0,0.1794871836900711,0.0
2353525.0,4311281.0,3696836.0,5245771.0,459693.0,852401.0,662097.0,947857.0,0.1794871836900711,0.0
2353961.0,4312612.0,3696602.0,5242404.0,458807.0,851949.0,662444.0,946972.0,0.1428571492433548,0.0
2361453.0,4326652.0,3712233.0,5272502.0,461150.0,856931.0,666160.0,954180.0,0.1428571492433548,0.0
2362759.0,4328434.0,3713458.0,5273236.0,461970.0,855631.0,665145.0,952376.0,0.1794871836900711,0.0
2370167.0,4343117.0,3729382.0,5300246.0,462348.0,860939.0,670140.0,959277.0,0.1428571492433548,0.0
2366824.0,4337778.0,3723115.0,5292367.0,463293.0,858096.0,668012.0,956735.0,0.1794871836900711,0.0
2372641.0,4347916.0,3734393.0,5310955.0,463723.0,861035.0,670946.0,960787.0,0.1794871836900711,0.0
2369675.0,4342753.0,3729888.0,5298692.0,462373.0,859271.0,669156.0,957661.0,0.1794871836900711,0.0
2372523.0,4348826.0,3734899.0,5310095.0,462354.0,860173.0,669776.0,959390.0,0.1428571492433548,0.0
2369254.0,4340143.0,3725530.0,5294440.0,461784.0,858491.0,667775.0,955775.0,0.1428571492433548,0.0
2370500.0,4343913.0,3727984.0,5300365.0,462092.0,857907.0,666916.0,956999.0,0.1428571492433548,0.0
2367915.0,4338444.0,3723752.0,5291321.0,461750.0,856916.0,666096.0,954528.0,0.1428571492433548,0.0
2370403.0,4340329.0,3724623.0,5293307.0,463284.0,858900.0,667526.0,956635.0,0.1794871836900711,0.0
2371713.0,4345619.0,3728994.0,5299707.0,463377.0,860726.0,668067.0,958271.0,0.1428571492433548,0.0
2358165.0,4320230.0,3705197.0,5258343.0,460432.0,855096.0,664326.0,949847.0,0.1794871836900711,0.0
2364588.0,4331268.0,3714403.0,5275939.0,462520.0,859129.0,666720.0,953484.0,0.1794871836900711,0.0
2361059.0,4323780.0,3706492.0,5260067.0,460267.0,854010.0,662897.0,949048.0,0.1428571492433548,0.0
2329036.0,4268116.0,3653944.0,5169841.0,450637.0,837669.0,650007.0,925394.0,0.1794871836900711,65.0
2327659.0,4268055.0,3653829.0,5171903.0,451462.0,838454.0,650300.0,926603.0,0.1794871836900711,64.0
2323574.0,4260678.0,3644990.0,5154787.0,450045.0,836510.0,648423.0,922224.0,0.1794871836900711,64.0
2324234.0,4261210.0,3646478.0,5159221.0,449680.0,837225.0,648174.0,923722.0,0.1428571492433548,64.0
2320122.0,4253398.0,3639141.0,5146071.0,448707.0,835541.0,646939.0,919190.0,0.1794871836900711,64.0
2323237.0,4260129.0,3644494.0,5157467.0,448853.0,836974.0,648070.0,924134.0,0.1428571492433548,63.0
2320462.0,4253571.0,3639837.0,5148296.0,449170.0,834289.0,646181.0,921058.0,0.1794871836900711,63.0
2322940.0,4260602.0,3645639.0,5159939.0,449091.0,836101.0,648379.0,924144.0,0.1428571492433548,63.0
2320819.0,4255201.0,3639766.0,5149709.0,448251.0,834840.0,646055.0,919771.0,0.1428571492433548,63.0
2325540.0,4263886.0,3650443.0,5166244.0,450108.0,838957.0,650228.0,924473.0,0.1794871836900711,63.0
2318373.0,4249389.0,3636311.0,5142014.0,447902.0,833281.0,644517.0,917947.0,0.1428571492433548,63.0
2320491.0,4252451.0,3639191.0,5149493.0,447660.0,833280.0,646542.0,920413.0,0.1794871836900711,62.0
2308453.0,4232168.0,3618609.0,5114526.0,444465.0,826846.0,639891.0,910698.0,0.1428571492433548,62.0
2308905.0,4235653.0,3622695.0,5120429.0,445225.0,829924.0,643809.0,914256.0,0.1794871836900711,62.0
2306986.0,4229400.0,3615621.0,5108142.0,445782.0,828469.0,640128.0,910732.0,0.1794871836900711,62.0
2310416.0,4235563.0,3623505.0,5121037.0,445123.0,828799.0,641624.0,913499.0,0.1428571492433548,62.0
2307655.0,4233995.0,3620083.0,5115362.0,443109.0,826700.0,638904.0,908496.0,0.1428571492433548,62.0
2319383.0,4252947.0,3637772.0,5145947.0,445871.0,831279.0,643727.0,914935.0,0.1794871836900711,62.0
2319669.0,4254025.0,3639570.0,5151557.0,446052.0,832375.0,644090.0,917444.0,0.1428571492433548,62.0
2320608.0,4254190.0,3640895.0,5153123.0,447284.0,832570.0,645172.0,917631.0,0.1794871836900711,62.0
2322207.0,4260521.0,3648000.0,5165826.0,447581.0,834680.0,646573.0,922101.0,0.1428571492433548,62.0
2322169.0,4257742.0,3645149.0,5160213.0,447085.0,833469.0,644415.0,918034.0,0.1428571492433548,62.0
2327524.0,4267387.0,3655644.0,5178336.0,448716.0,837444.0,648169.0,926055.0,0.1111111119389534,62.0
2322996.0,4260214.0,3647124.0,5163840.0,447286.0,834065.0,646258.0,920797.0,0.1428571492433548,62.0
2328391.0,4269008.0,3656805.0,5181642.0,449637.0,836773.0,649595.0,926410.0,0.1794871836900711,62.0
2322814.0,4259410.0,3646624.0,5163214.0,447774.0,834410.0,645947.0,920272.0,0.1428571492433548,62.0
2328039.0,4267660.0,3656606.0,5180963.0,451057.0,836279.0,649404.0,927067.0,0.1794871836900711,62.0
2321728.0,4259111.0,3645147.0,5160559.0,448706.0,833583.0,646273.0,920486.0,0.1794871836900711,62.0
2327026.0,4267779.0,3655659.0,5178754.0,448910.0,836480.0,649231.0,926133.0,0.1428571492433548,62.0
2322804.0,4259210.0,3645513.0,5160506.0,447339.0,833461.0,645983.0,920162.0,0.1428571492433548,63.0
2327216.0,4268188.0,3654995.0,5178980.0,449459.0,836838.0,648592.0,926458.0,0.1428571492433548,63.0
2323580.0,4259720.0,3646392.0,5163043.0,447841.0,834001.0,646661.0,921342.0,0.1428571492433548,63.0
2328516.0,4269906.0,3657215.0,5180881.0,449188.0,836389.0,649091.0,927240.0,0.1428571492433548,63.0
2323202.0,4259473.0,3646490.0,5161888.0,448796.0,834503.0,646813.0,920721.0,0.1794871836900711,63.0
2328517.0,4268038.0,3655342.0,5179097.0,448690.0,836508.0,647915.0,925493.0,0.1428571492433548,63.0
2322672.0,4257229.0,3643920.0,5158375.0,447101.0,832646.0,645069.0,919324.0,0.1428571492433548,63.0
2326368.0,4265942.0,3653852.0,5175831.0,448594.0,835730.0,648438.0,923953.0,0.1428571492433548,63.0
2319180.0,4254086.0,3640003.0,5153344.0,447882.0,833425.0,645051.0,919938.0,0.1428571492433548,63.0
2322951.0,4260635.0,3646911.0,5166086.0,448462.0,836659.0,646971.0,922578.0,0.1428571492433548,63.0
2317818.0,4250484.0,3637496.0,5148355.0,447259.0,832111.0,643718.0,917776.0,0.1428571492433548,63.0
2320125.0,4257933.0,3644845.0,5162963.0,447775.0,833912.0,647186.0,923273.0,0.1428571492433548,62.0
2317025.0,4249934.0,3635454.0,5144870.0,447097.0,833161.0,644838.0,917622.0,0.1794871836900711,62.0
2321400.0,4257369.0,3643721.0,5158780.0,447779.0,834985.0,647030.0,921453.0,0.1428571492433548,62.0
2314573.0,4247493.0,3633515.0,5141099.0,447528.0,831567.0,644398.0,916245.0,0.2222222238779068,62.0
2320344.0,4256187.0,3643090.0,5158295.0,447865.0,835109.0,647130.0,921530.0,0.1428571492433548,61.0
2316310.0,4248510.0,3634408.0,5139966.0,446806.0,832007.0,644010.0,916205.0,0.1794871836900711,61.0
2319620.0,4256061.0,3642597.0,5159898.0,448019.0,835359.0,646215.0,921720.0,0.1428571492433548,61.0
2318170.0,4250822.0,3637415.0,5147749.0,447087.0,831168.0,643913.0,917813.0,0.1794871836900711,61.0
2323728.0,4260277.0,3647490.0,5164711.0,448863.0,834487.0,646740.0,921848.0,0.1794871836900711,61.0
2318731.0,4253513.0,3638745.0,5152156.0,447716.0,833342.0,643559.0,918137.0,0.1428571492433548,60.0
2324772.0,4262755.0,3650504.0,5170656.0,448648.0,836244.0,647668.0,923622.0,0.1428571492433548,60.0
2319270.0,4250930.0,3638224.0,5147981.0,447651.0,831233.0,643949.0,917675.0,0.1794871836900711,60.0
2322590.0,4257652.0,3645891.0,5160623.0,449966.0,835294.0,647113.0,921605.0,0.1794871836900711,60.0
2317045.0,4247964.0,3635102.0,5141530.0,447886.0,832168.0,643635.0,914974.0,0.1794871836900711,60.0
2319718.0,4252661.0,3639806.0,5149789.0,446933.0,833081.0,644948.0,917342.0,0.1428571492433548,59.0
2317653.0,4248219.0,3632965.0,5140197.0,446916.0,831336.0,642436.0,915042.0,0.1428571492433548,59.0
